Date,SKU,Product Name,Total Tools Price,Total Tools Stock,Sydney Tools Price,Sydney Tools Stock,# Suppliers,Cheapest,Highest,Market Avg,ITM Match Price,Pricing Rule
2026-09-02,43568,WIHA 200mm End Cutter Nipper 43568,48.95,Yes,,,1,48.95,48.95,48.95,48.95,Matched Total Tools $48.95 (ST not listed)
2026-09-02,43569,WIHA 280mm End Cutter Nipper 43569,56.95,Yes,,,1,56.95,56.95,56.95,56.95,Matched Total Tools $56.95 (ST not listed)
2026-09-02,43582,WIHA 200mm Insulated Diagonal Side Cutter Pliers 43582,83.95,Yes,,,1,83.95,83.95,83.95,83.95,Matched Total Tools $83.95 (ST not listed)
2026-09-02,43797,WIHA 12-1000V Non-Contact Voltage Detector 43797,120,Yes,,,1,120,120,120,120,Matched Total Tools $120 (ST not listed)
2026-09-02,43851,WIHA EGROSTAR 9 Piece Ballpoint Magicring Metric Hex Key Set 43851,78.95,Yes,,,1,78.95,78.95,78.95,78.95,Matched Total Tools $78.95 (ST not listed)
2026-09-02,44377,WIHA 220mm Insulated Crosscut Linesman Pliers 44377,79.95,Yes,,,1,79.95,79.95,79.95,79.95,Matched Total Tools $79.95 (ST not listed)
2026-09-02,44537,WIHA VDE 2.0X60mm PicoFinish Slotted Screwdriver 44537,20.95,Yes,,,1,20.95,20.95,20.95,20.95,Matched Total Tools $20.95 (ST not listed)
2026-09-02,44538,WIHA VDE 2.5X60mm PicoFinish Fine Slotted Screwdriver 44538,20.95,Yes,,,1,20.95,20.95,20.95,20.95,Matched Total Tools $20.95 (ST not listed)
2026-09-02,44539,WIHA VDE 3.0X60mm PicoFinish Slotted Screwdriver 44539,20.95,Yes,,,1,20.95,20.95,20.95,20.95,Matched Total Tools $20.95 (ST not listed)
2026-09-02,44540,WIHA VDE 3.5X60mm PicoFinish Slotted Screwdriver 44540,20.95,Yes,,,1,20.95,20.95,20.95,20.95,Matched Total Tools $20.95 (ST not listed)
2026-09-02,44847,WIHA 4 Piece PicoFinish Screwdriver Set 44847,55,Yes,,,1,55,55,55,55,Matched Total Tools $55 (ST not listed)
2026-09-02,45296,WIHA 4in1 VDE Magazine Style SlimBit Screwdriver Set 45296,99,Yes,,,1,99,99,99,99,Matched Total Tools $99 (ST not listed)
2026-09-02,45791,WIHA Electric USB-C Rechargeable Screwdriver With 30 Bits & Case 45791,89,Yes,,,1,89,89,89,89,Matched Total Tools $89 (ST not listed)
2026-09-02,45960,WIHA 1000V VDE 220mm Cross Cut & 200mm Diagonal 2pcs Plier Set 45960,107,Yes,,,1,107,107,107,107,Matched Total Tools $107 (ST not listed)
2026-09-02,4D0D2305F7970D4AF0B937C5B73991C10781156DCCB8C2EC615BF65B4BC9F59D,Quick Grip Bar Clamp (5),,,,Yes,0,,,,,No competitor prices — set manually
2026-09-02,50B2CAE8E18EC726BF6307056804009357896DEF18705901CCAFADC283ADFFFD,HSS High Speed Steel Drill Bit - Sets (2),,,,No,0,,,,,No competitor prices — set manually
2026-09-02,59785F072F75822D76105A2FC97BBD084A5F2ADD3A4DA4A45835724A17FBB40A,Hydraulic Punches,,,,No,0,,,,,No competitor prices — set manually
2026-09-02,610611497156A06308F543E23470CB00BAC25862DA7EFBE8A3820C440DC88504,Sheet Metal Bending Pliers (1),,,,Yes,0,,,,,No competitor prices — set manually
2026-09-02,735329E2D98BB8F172612E21B0D43A09447086F1AE9D0C62A563B296EE799060,G Clamps (3),,,,Yes,0,,,,,No competitor prices — set manually
2026-09-02,746EE81012FD611408402899617C4A328CC371E052A23324B7F1AE812372922D,F-CLAMP (11),,,,Yes,0,,,,,No competitor prices — set manually
2026-09-02,846,Tool Cases,,,,No,0,,,,,No competitor prices — set manually
2026-09-02,8E80C06976C015851653F6E56EFA6CFE9842578D1D351D7C6C97127002F0674A,Pliers & Cutting Tools (5),,,,Yes,0,,,,,No competitor prices — set manually
2026-09-02,947,Drill Bit Sharpeners,,,,Yes,0,,,,,No competitor prices — set manually
2026-09-02,AT1225,HOLEMAKER 12 x 25mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,72,Yes,,,1,72,72,72,72,Matched Total Tools $72 (ST not listed)
2026-09-02,AT1250,HOLEMAKER 12 x 50mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,87,Yes,,,1,87,87,87,87,Matched Total Tools $87 (ST not listed)
2026-09-02,AT1325,HOLEMAKER 13 x 25mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,72,Yes,,,1,72,72,72,72,Matched Total Tools $72 (ST not listed)
2026-09-02,AT1350,HOLEMAKER 13 x 50mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,87,Yes,,,1,87,87,87,87,Matched Total Tools $87 (ST not listed)
2026-09-02,AT1425,HOLEMAKER 14 x 25mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,72,Yes,,,1,72,72,72,72,Matched Total Tools $72 (ST not listed)
2026-09-02,AT1450,HOLEMAKER 14 x 50mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,91,Yes,,,1,91,91,91,91,Matched Total Tools $91 (ST not listed)
2026-09-02,AT1625,HOLEMAKER 16 x 25mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,79,Yes,,,1,79,79,79,79,Matched Total Tools $79 (ST not listed)
2026-09-02,AT1650,HOLEMAKER 16 x 50mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,91,Yes,,,1,91,91,91,91,Matched Total Tools $91 (ST not listed)
2026-09-02,AT1750,HOLEMAKER 17 x 50mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,101,Yes,,,1,101,101,101,101,Matched Total Tools $101 (ST not listed)
2026-09-02,AT1825,HOLEMAKER 18 x 25mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,81,Yes,,,1,81,81,81,81,Matched Total Tools $81 (ST not listed)
2026-09-02,AT1850,HOLEMAKER 18 x 50mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,101,Yes,,,1,101,101,101,101,Matched Total Tools $101 (ST not listed)
2026-09-02,AT2025,HOLEMAKER 20 x 25mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,83,Yes,,,1,83,83,83,83,Matched Total Tools $83 (ST not listed)
2026-09-02,AT2050,HOLEMAKER 20 x 50mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,113,Yes,,,1,113,113,113,113,Matched Total Tools $113 (ST not listed)
2026-09-02,AT2225,HOLEMAKER 22 x 25mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,99,Yes,,,1,99,99,99,99,Matched Total Tools $99 (ST not listed)
2026-09-02,AT2250,HOLEMAKER 22 x 50mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,125,Yes,,,1,125,125,125,125,Matched Total Tools $125 (ST not listed)
2026-09-02,AT2425,HOLEMAKER 24 x 25mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,103,Yes,,,1,103,103,103,103,Matched Total Tools $103 (ST not listed)
2026-09-02,AT2450,HOLEMAKER 24 x 50mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,137,Yes,,,1,137,137,137,137,Matched Total Tools $137 (ST not listed)
2026-09-02,AT2550,HOLEMAKER 25 x 50mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,137,Yes,,,1,137,137,137,137,Matched Total Tools $137 (ST not listed)
2026-09-02,AT2625,HOLEMAKER 26 x 25mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,113,Yes,,,1,113,113,113,113,Matched Total Tools $113 (ST not listed)
2026-09-02,AT2650,HOLEMAKER 26 x 50mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,148,Yes,,,1,148,148,148,148,Matched Total Tools $148 (ST not listed)
2026-09-02,AT2825,HOLEMAKER 28 x 25mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,120,Yes,,,1,120,120,120,120,Matched Total Tools $120 (ST not listed)
2026-09-02,AT2850,HOLEMAKER 28 x 50mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,154,Yes,,,1,154,154,154,154,Matched Total Tools $154 (ST not listed)
2026-09-02,AT3025,HOLEMAKER 30 x 25mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,126,Yes,,,1,126,126,126,126,Matched Total Tools $126 (ST not listed)
2026-09-02,AT3050,HOLEMAKER 30 x 50mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,170,Yes,,,1,170,170,170,170,Matched Total Tools $170 (ST not listed)
2026-09-02,AT3225,HOLEMAKER 32 x 25mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,137,Yes,,,1,137,137,137,137,Matched Total Tools $137 (ST not listed)
2026-09-02,AT3250,HOLEMAKER 32 x 50mm HSS-TiN Multifit Annular Cutter - GOLD SERIES,179,Yes,,,1,179,179,179,179,Matched Total Tools $179 (ST not listed)
2026-09-02,BCAEC78FAF1119BD6858F0D06C48545D7DC3D11BCC151C8DD499F9E9F24C37C9,Locking Pliers (4),,,,Yes,0,,,,,No competitor prices — set manually
2026-09-02,BDF2430E7D936386C2978ED239D029F0BC698386F36868C7D664FB826F1C6DD3,Welding Pliers (1),,,,Yes,0,,,,,No competitor prices — set manually
2026-09-02,BPID32-14SF,"GROZ Ball Pein Hammer 32 Oz Hd / 14"" Handle (Soft Face)",137,Yes,,,1,137,137,137,137,Matched Total Tools $137 (ST not listed)
2026-09-02,CBC-SET-01,HOLEMAKER Round Tube Carbide Burr Set,285,Yes,,,1,285,285,285,285,Matched Total Tools $285 (ST not listed)
2026-09-02,CBC-SET-03,HOLEMAKER Carbide Burr Set Blister Pack,188.5,Yes,,,1,188.5,188.5,188.5,188.5,Matched Total Tools $188.5 (ST not listed)
2026-09-02,CBC-SET-23,HOLEMAKER 1/2 inch D-Cut Carbide Burr TC Set - 3 Piece,185,Yes,,,1,185,185,185,185,Matched Total Tools $185 (ST not listed)
2026-09-02,DD500X,Drill Doctor Model 500X,149,No,,,1,149,149,149,149,Matched Total Tools $149 (ST not listed)
2026-09-02,DD750X,Drill Doctor Model 750X,199,Yes,,,1,199,199,199,199,Matched Total Tools $199 (ST not listed)
2026-09-02,DDDBS,Drill Doctor Drill Bit Sharpener,99,Yes,,,1,99,99,99,99,Matched Total Tools $99 (ST not listed)
2026-09-02,EC-BC10,EHOMA 250mm x 115mm 1200kg General Purpose C Clamp EC-BC10,149,Yes,,,1,149,149,149,149,Matched Total Tools $149 (ST not listed)
2026-09-02,EC-BC12,EHOMA 300mm x 125mm 1500kg General Purpose C Clamp EC-BC12,229,Yes,,,1,229,229,229,229,Matched Total Tools $229 (ST not listed)
2026-09-02,EC-BC4,EHOMA 100mm x 50mm 900kg General Purpose C Clamp EC-BC4,115,Yes,,,1,115,115,115,115,Matched Total Tools $115 (ST not listed)
2026-09-02,EC-BC6,EHOMA 150mm x 75mm 1000kg General Purpose C Clamp EC-BC6,135,Yes,,,1,135,135,135,135,Matched Total Tools $135 (ST not listed)
2026-09-02,EC-BC8,EHOMA 200mm x 100mm 1000kg General Purpose C Clamp EC-BC8,165,Yes,,,1,165,165,165,165,Matched Total Tools $165 (ST not listed)
2026-09-02,EC-CT-2,EHOMA 50 x 50mm Heavy Duty C Clamp EC-CT-2,79.95,Yes,,,1,79.95,79.95,79.95,79.95,Matched Total Tools $79.95 (ST not listed)
2026-09-02,EC-CT-6,EHOMA 150 x 75mm Heavy Duty C Clamp EC-CT-6,145,Yes,,,1,145,145,145,145,Matched Total Tools $145 (ST not listed)
2026-09-02,EC-CT-8,EHOMA 200x90mm Heavy Duty C Clamp EC-CT-8,199,Yes,,,1,199,199,199,199,Matched Total Tools $199 (ST not listed)
2026-09-02,EC-G16CS,EHOMA 160mm x 80mm 300kg General Purpose F Clamp EC-G16CS,46,Yes,,,1,46,46,46,46,Matched Total Tools $46 (ST not listed)
2026-09-02,EC-G20CS,EHOMA 200mm x 100mm 450kg General Purpose F Clamp EC-G20CS,59,Yes,,,1,59,59,59,59,Matched Total Tools $59 (ST not listed)
2026-09-02,EC-G20L,EHOMA 200 x 100mm Quick Action Lever F Clamp EC-G20L,125,Yes,,,1,125,125,125,125,Matched Total Tools $125 (ST not listed)
2026-09-02,EC-G25CS,EHOMA 250mm x 120mm 550kg General Purpose F Clamp EC-G25CS,72,Yes,,,1,72,72,72,72,Matched Total Tools $72 (ST not listed)
2026-09-02,EC-G30CS,EHOMA 300mm x 140mm 670kg General Purpose F Clamp EC-G30CS,97,Yes,,,1,97,97,97,97,Matched Total Tools $97 (ST not listed)
2026-09-02,EC-G30L,EHOMA 300 x 140mm Quick Action Lever Clamp EC-G30L,165,Yes,,,1,165,165,165,165,Matched Total Tools $165 (ST not listed)
2026-09-02,EC-G30R,EHOMA 300mm x 140mm 670kg Soft Grip Handle Ratchet F Clamp EC-G30R,105,Yes,,,1,105,105,105,105,Matched Total Tools $105 (ST not listed)
2026-09-02,EC-G40CS,EHOMA 400mm x 175mm 1000kg General Purpose F Clamp EC-G40CS,120,Yes,,,1,120,120,120,120,Matched Total Tools $120 (ST not listed)
2026-09-02,EC-G40R,EHOMA 400mm x 175mm 700kg Soft Grip Handle Ratchet F Clamp EC-G40R,135,Yes,,,1,135,135,135,135,Matched Total Tools $135 (ST not listed)
2026-09-02,EC-G50L,EHOMA 500mm x 120mm 550kg Quick Action Lever Clamp EC-G50L,209,Yes,,,1,209,209,209,209,Matched Total Tools $209 (ST not listed)
2026-09-02,EC-G60CS,EHOMA 600mm x 175mm 1000kg General Purpose F Clamp EC-G60CS,136,Yes,,,1,136,136,136,136,Matched Total Tools $136 (ST not listed)
2026-09-02,EC-G60R,EHOMA 600mm x 175mm 700kg Soft Grip Handle Ratchet F Clamp EC-G60R,155,Yes,,,1,155,155,155,155,Matched Total Tools $155 (ST not listed)
2026-09-02,EC-G80CS,EHOMA 800x175mm General Purpose Forged Steel F Clamp EC-G80CS,179,Yes,,,1,179,179,179,179,Matched Total Tools $179 (ST not listed)
2026-09-02,EC-GS30C,EHOMA 300mm x 140mm 1200kg Heavy-Duty F Clamp EC-GS30C,186,Yes,,,1,186,186,186,186,Matched Total Tools $186 (ST not listed)
2026-09-02,EC-GS40C,EHOMA 400 x 120mm Heavy Duty F Clamp EC-GS40C,185,Yes,,,1,185,185,185,185,Matched Total Tools $185 (ST not listed)
2026-09-02,EC-GS50C,EHOMA 500mm x 140mm 1200kg Heavy-Duty F Clamp EC-GS50C,209,Yes,,,1,209,209,209,209,Matched Total Tools $209 (ST not listed)
2026-09-02,EC-PJ16,EHOMA 160mm x 80mm Parallel Jaw Clamp EC-PJ16,56.95,Yes,,,1,56.95,56.95,56.95,56.95,Matched Total Tools $56.95 (ST not listed)
2026-09-02,EC-PJ60,EHOMA 600mm x 80mm Parallel Jaw Clamp EC-PJ60,67.95,Yes,,,1,67.95,67.95,67.95,67.95,Matched Total Tools $67.95 (ST not listed)
2026-09-02,EC-PJH060,EHOMA 600mm x 125mm Premium Woodworkers Parallel Jaw Clamp EC-PJH060,139,Yes,,,1,139,139,139,139,Matched Total Tools $139 (ST not listed)
2026-09-02,EC-PJH200,EHOMA 2000mm x 125mm Premium Parallel Jaw Clamp EC-PJH200,229,Yes,,,1,229,229,229,229,Matched Total Tools $229 (ST not listed)
2026-09-02,EC-REG20C,EHOMA 200 x 100mm Pivot Handle F Clamp EC-REG20C,105,Yes,,,1,105,105,105,105,Matched Total Tools $105 (ST not listed)
2026-09-02,EC-REG30C,EHOMA 300 x 140mm Pivot Handle F Clamp EC-REG30C,149,Yes,,,1,149,149,149,149,Matched Total Tools $149 (ST not listed)
2026-09-02,EC-SG40CS,EHOMA 400 x 120mm General Purpose F Clamp EC-SG40CS,109,Yes,,,1,109,109,109,109,Matched Total Tools $109 (ST not listed)
2026-09-02,EC-SG50CS,EHOMA 500mm x 120mm 750kg General Purpose F Clamp EC-SG50CS,129,Yes,,,1,129,129,129,129,Matched Total Tools $129 (ST not listed)
2026-09-02,EC-SG60CS,EHOMA 600 x 120mm General Purpose F Clamp EC-SG60CS,145,Yes,,,1,145,145,145,145,Matched Total Tools $145 (ST not listed)
2026-09-02,EC-SS40C,EHOMA 400mm x 175mm 2200kg Extra Heavy-Duty F Clamp EC-SS40C,365,Yes,,,1,365,365,365,365,Matched Total Tools $365 (ST not listed)
2026-09-02,EC-SS50C,EHOMA 500mm x 175mm Extra Heavy Duty Clamp EC-SS50C,395,Yes,,,1,395,395,395,395,Matched Total Tools $395 (ST not listed)
2026-09-02,EC-SS60C,EHOMA 600mm x 175mm 2200kgExtra Heavy-Duty F Clamp EC-SS60C,415,Yes,,,1,415,415,415,415,Matched Total Tools $415 (ST not listed)
2026-09-02,GZ-01007,GROZ 300mm SS/A/12 Precision Engineers Square,255,Yes,,,1,255,255,255,255,Matched Total Tools $255 (ST not listed)
2026-09-02,GZ-26108,GROZ 12mm LP/12 Letter Punch Set,365,Yes,,,1,365,365,365,365,Matched Total Tools $365 (ST not listed)
2026-09-02,GZ-33003,GROZ Punch & Cold Chisel Set - 24 Piece,255,Yes,,,1,255,255,255,255,Matched Total Tools $255 (ST not listed)
2026-09-02,GZ-35120,GROZ 75mm Drill Press Vice,135,Yes,,,1,135,135,135,135,Matched Total Tools $135 (ST not listed)
2026-09-02,GZ-35121,GROZ 100mm Drill Press Vice,155,Yes,,,1,155,155,155,155,Matched Total Tools $155 (ST not listed)
2026-09-02,GZ-35122,GROZ 125mm Drill Press Vice,239,Yes,,,1,239,239,239,239,Matched Total Tools $239 (ST not listed)
2026-09-02,GZ-35125,GROZ 100mm Drill Press Vice,215,Yes,,,1,215,215,215,215,Matched Total Tools $215 (ST not listed)
2026-09-02,GZ-39100,GROZ 750mm Capacity T-Bar Sash Clamp - Steel Bar,115,Yes,,,1,115,115,115,115,Matched Total Tools $115 (ST not listed)
2026-09-02,GZ-39101,GROZ 1050mm Capacity T-Bar Sash Clamp - Steel Bar,135,Yes,,,1,135,135,135,135,Matched Total Tools $135 (ST not listed)
2026-09-02,GZ-39102,GROZ 1350mm Capacity T-Bar Sash Clamp - Steel Bar,155,Yes,,,1,155,155,155,155,Matched Total Tools $155 (ST not listed)
2026-09-02,GZ-39103,GROZ 1650mm Capacity T-Bar Sash Clamp - Steel Bar,190,Yes,,,1,190,190,190,190,Matched Total Tools $190 (ST not listed)
2026-09-02,GZ-39110,GROZ 450mm Capacity Sash Clamp - Steel Bar,56.95,Yes,,,1,56.95,56.95,56.95,56.95,Matched Total Tools $56.95 (ST not listed)
2026-09-02,GZ-39111,GROZ 600mm Capacity Sash Clamp - Steel Bar,59.95,Yes,,,1,59.95,59.95,59.95,59.95,Matched Total Tools $59.95 (ST not listed)
2026-09-02,GZ-39112,GROZ 750mm Capacity Sash Clamp - Steel Bar,72.95,Yes,,,1,72.95,72.95,72.95,72.95,Matched Total Tools $72.95 (ST not listed)
2026-09-02,GZ-39113,GROZ 900mm Capacity Sash Clamp - Steel Bar,82.95,Yes,,,1,82.95,82.95,82.95,82.95,Matched Total Tools $82.95 (ST not listed)
2026-09-02,GZ-39114,GROZ 1050mm Capacity Sash Clamp - Steel Bar,88.95,Yes,,,1,88.95,88.95,88.95,88.95,Matched Total Tools $88.95 (ST not listed)
2026-09-02,GZ-39115,GROZ 1200mm Capacity Sash Clamp - Steel Bar,97.95,Yes,,,1,97.95,97.95,97.95,97.95,Matched Total Tools $97.95 (ST not listed)
2026-09-02,GZ-39120,GROZ Clamp Cramp Head,82.95,Yes,,,1,82.95,82.95,82.95,82.95,Matched Total Tools $82.95 (ST not listed)
2026-09-02,HMPRO35K1,HOLEMAKER Pro 35 Magnetic Base Drill with Bonus Cutter Set,1305,Yes,,,1,1305,1305,1305,1305,Matched Total Tools $1305 (ST not listed)
2026-09-02,HMPRO42K1,HOLEMAKER PRO42 42 X 52mm Magnetic Base Drill,2055,Yes,,,1,2055,2055,2055,2055,Matched Total Tools $2055 (ST not listed)
2026-09-02,Holemaker AS-25 25mm Silver Series Annular Cutters,Holemaker AS-25 25mm Silver Series Annular Cutters,,,64,Yes,1,64,64,64,64,Matched Sydney Tools $64 (TT not listed)
2026-09-02,Holemaker AS-50 50mm Silver Series Annular Cutter,Holemaker AS-50 50mm Silver Series Annular Cutter,,,82,Yes,1,82,82,82,82,Matched Sydney Tools $82 (TT not listed)
2026-09-02,Holemaker AS1550 15mm x 50mm Silver Series HSS Annular Cutter,Holemaker AS1550 15mm x 50mm Silver Series HSS Annular Cutter,,,84,Yes,1,84,84,84,84,Matched Sydney Tools $84 (TT not listed)
2026-09-02,Holemaker ASSET-A 5pce HSS Magnetic Drill Annular Cutter Set with 25mm Cutting Depth,Holemaker ASSET-A 5pce HSS Magnetic Drill Annular Cutter Set with 25mm Cutting Depth,,,437,Yes,1,437,437,437,437,Matched Sydney Tools $437 (TT not listed)
