Date,SKU,Product Name,Total Tools Price,Total Tools Stock,Sydney Tools Price,Sydney Tools Stock,# Suppliers,Cheapest,Highest,Market Avg,ITM Match Price,Pricing Rule
2026-09-03,CBC-SL1,"Holemaker CB-SL1 1/4"" x 5/8"" Tapered Radius Carbide Burr",,,62,Yes,1,62,62,62,62,Matched Sydney Tools $62 (TT not listed)
2026-09-03,CBC-SL2,"Holemaker CB-SL2 5/16"" x 7/8"" Tapered Radius Carbide Burr",,,80,Yes,1,80,80,80,80,Matched Sydney Tools $80 (TT not listed)
2026-09-03,CBC-SL3,"Holemaker CB-SL3 3/8"" x 1-1/16"" Tapered Radius Carbide Burr",,,96,Yes,1,96,96,96,96,Matched Sydney Tools $96 (TT not listed)
2026-09-03,CBC-SL4,"Holemaker CB-SL4 1/2"" x 1-1/8"" Tapered Radius Carbide Burr",,,125,Yes,1,125,125,125,125,Matched Sydney Tools $125 (TT not listed)
2026-09-03,CBC-SL4-AC,"Holemaker CB-SL4-AC 1/2"" x 1-1/8"" Tapered Radius Carbide Burr",,,130,Yes,1,130,130,130,130,Matched Sydney Tools $130 (TT not listed)
2026-09-03,CBC-SM2,"Holemaker CB-SM2 1/4"" x 3/4"" Cone Shape Carbide Burr",,,62,Yes,1,62,62,62,62,Matched Sydney Tools $62 (TT not listed)
2026-09-03,CBC-SM4,"Holemaker CB-SM4 3/8"" x 3/4"" Cone Shape Carbide Burr",,,80,Yes,1,80,80,80,80,Matched Sydney Tools $80 (TT not listed)
2026-09-03,CBC-SM5,"Holemaker CB-SM5 1/2"" x 1"" Cone Shape Carbide Burr",,,120,Yes,1,120,120,120,120,Matched Sydney Tools $120 (TT not listed)
2026-09-03,CBC-SM6,"Holemaker CB-SM6 5/8"" x 1-1/8"" Cone Shape Carbide Burr",,,151,Yes,1,151,151,151,151,Matched Sydney Tools $151 (TT not listed)
2026-09-03,D10505DA27F29766E3B769E5F6AB30BC47ADB26BCB848D6E7A16030E9C9A8062,Open End Hub Spanners,,,,Yes,0,,,,,No competitor prices — set manually
2026-09-03,D551A1FDF1A6FB644BCC96B152FCB1782A5610A4F7D0937938971C3BBC0702D7,Cutting Pliers,,,,Yes,0,,,,,No competitor prices — set manually
2026-09-03,DBECD2093EBA52ECD418423C7FFDC40BD78E87A21B98256D65ADA96A2D3C35B1,Cordless Screwdriver,,,,Yes,0,,,,,No competitor prices — set manually
2026-09-03,DD500X,Drill Bit Sharpener,,,249,Yes,1,249,249,249,249,Matched Sydney Tools $249 (TT not listed)
2026-09-03,DD750X,Premium Drill Bit Sharpener,,,299,Yes,1,299,299,299,299,Matched Sydney Tools $299 (TT not listed)
2026-09-03,DDAA87BFA63289B478F010B35961DD7EEB30BEEED38A0FAE2D53AF16127EAD36,Tool Cases,,,,Yes,0,,,,,No competitor prices — set manually
2026-09-03,DDACCESSORY01,Drill Bit Sharpener Accessories,,,34.95,No,1,34.95,34.95,34.95,34.95,Matched Sydney Tools $34.95 (TT not listed)
2026-09-03,DDWHEEL01,Replacement Grinding Wheel,,,19.95,Yes,1,19.95,19.95,19.95,19.95,Matched Sydney Tools $19.95 (TT not listed)
2026-09-03,E506FE4F4D75C4C0C91B1BACE21D33F8F9164904845A7248929E63C5ABEEBEB0,Tool Combination Kits,,,,Yes,0,,,,,No competitor prices — set manually
2026-09-03,E61510271296D92329DD739D63F1B0BF1A5274CCA17C4C51E49E2FBBD23810FE,Nut Driver Set,,,,Yes,0,,,,,No competitor prices — set manually
2026-09-03,EC-BC10,EHOMA 250mm x 115mm 1200kg General Purpose C Clamp EC-BC10,149,Yes,,,1,149,149,149,149,Matched Total Tools $149 (ST not listed)
2026-09-03,EC-BC12,EHOMA 300mm x 125mm 1500kg General Purpose C Clamp EC-BC12,229,Yes,,,1,229,229,229,229,Matched Total Tools $229 (ST not listed)
2026-09-03,EC-BC4,EHOMA 100mm x 50mm 900kg General Purpose C Clamp EC-BC4,115,Yes,,,1,115,115,115,115,Matched Total Tools $115 (ST not listed)
2026-09-03,EC-BC6,EHOMA 150mm x 75mm 1000kg General Purpose C Clamp EC-BC6,135,Yes,,,1,135,135,135,135,Matched Total Tools $135 (ST not listed)
2026-09-03,EC-BC8,EHOMA 200mm x 100mm 1000kg General Purpose C Clamp EC-BC8,165,Yes,,,1,165,165,165,165,Matched Total Tools $165 (ST not listed)
2026-09-03,EC-CT-2,EHOMA 50 x 50mm Heavy Duty C Clamp EC-CT-2,79.95,Yes,,,1,79.95,79.95,79.95,79.95,Matched Total Tools $79.95 (ST not listed)
2026-09-03,EC-CT-6,EHOMA 150 x 75mm Heavy Duty C Clamp EC-CT-6,145,Yes,,,1,145,145,145,145,Matched Total Tools $145 (ST not listed)
2026-09-03,EC-CT-8,EHOMA 200 x 90mm Heavy Duty C Clamp EC-CT-8,199,Yes,,,1,199,199,199,199,Matched Total Tools $199 (ST not listed)
2026-09-03,EC-G16CS,EHOMA 160mm x 80mm 300kg General Purpose F Clamp EC-G16CS,46,Yes,,,1,46,46,46,46,Matched Total Tools $46 (ST not listed)
2026-09-03,EC-G20CS,EHOMA 200mm x 100mm 450kg General Purpose F Clamp EC-G20CS,59,Yes,,,1,59,59,59,59,Matched Total Tools $59 (ST not listed)
2026-09-03,EC-G20L,EHOMA 200 x 100mm Quick Action Lever F Clamp EC-G20L,125,Yes,,,1,125,125,125,125,Matched Total Tools $125 (ST not listed)
2026-09-03,EC-G25CS,EHOMA 250mm x 120mm 550kg General Purpose F Clamp EC-G25CS,72,Yes,,,1,72,72,72,72,Matched Total Tools $72 (ST not listed)
2026-09-03,EC-G30CS,EHOMA 300mm x 140mm 670kg General Purpose F Clamp EC-G30CS,97,Yes,,,1,97,97,97,97,Matched Total Tools $97 (ST not listed)
2026-09-03,EC-G30L,EHOMA 300 x 140mm Quick Action Lever Clamp EC-G30L,165,Yes,,,1,165,165,165,165,Matched Total Tools $165 (ST not listed)
2026-09-03,EC-G30R,EHOMA 300mm x 140mm 670kg Soft Grip Handle Ratchet F Clamp EC-G30R,105,Yes,,,1,105,105,105,105,Matched Total Tools $105 (ST not listed)
2026-09-03,EC-G40CS,EHOMA 400mm x 175mm 1000kg General Purpose F Clamp EC-G40CS,120,Yes,,,1,120,120,120,120,Matched Total Tools $120 (ST not listed)
2026-09-03,EC-G40R,EHOMA 400mm x 175mm 700kg Soft Grip Handle Ratchet F Clamp EC-G40R,135,Yes,,,1,135,135,135,135,Matched Total Tools $135 (ST not listed)
2026-09-03,EC-G50L,EHOMA 500mm x 120mm 550kg Quick Action Lever Clamp EC-G50L,209,Yes,,,1,209,209,209,209,Matched Total Tools $209 (ST not listed)
2026-09-03,EC-G60CS,EHOMA 600mm x 175mm 1000kg General Purpose F Clamp EC-G60CS,136,Yes,,,1,136,136,136,136,Matched Total Tools $136 (ST not listed)
2026-09-03,EC-G60R,EHOMA 600mm x 175mm 700kg Soft Grip Handle Ratchet F Clamp EC-G60R,155,Yes,,,1,155,155,155,155,Matched Total Tools $155 (ST not listed)
2026-09-03,EC-G80CS,EHOMA 800x175mm General Purpose Forged Steel F Clamp EC-G80CS,179,Yes,,,1,179,179,179,179,Matched Total Tools $179 (ST not listed)
2026-09-03,EC-GS30C,EHOMA 300mm x 140mm 1200kg Heavy-Duty F Clamp EC-GS30C,186,Yes,,,1,186,186,186,186,Matched Total Tools $186 (ST not listed)
2026-09-03,EC-GS40C,EHOMA 400 x 120mm Heavy Duty F Clamp EC-GS40C,185,Yes,,,1,185,185,185,185,Matched Total Tools $185 (ST not listed)
2026-09-03,EC-GS50C,EHOMA 500mm x 140mm 1200kg Heavy-Duty F Clamp EC-GS50C,209,Yes,,,1,209,209,209,209,Matched Total Tools $209 (ST not listed)
2026-09-03,EC-PJ16,EHOMA 160mm x 80mm Parallel Jaw Clamp EC-PJ16,56.95,Yes,,,1,56.95,56.95,56.95,56.95,Matched Total Tools $56.95 (ST not listed)
2026-09-03,EC-PJ60,EHOMA 600mm x 80mm Parallel Jaw Clamp EC-PJ60,67.95,Yes,,,1,67.95,67.95,67.95,67.95,Matched Total Tools $67.95 (ST not listed)
2026-09-03,EC-PJH060,EHOMA 600mm x 125mm Premium Woodworkers Parallel Jaw Clam EC-PJH060,139,Yes,,,1,139,139,139,139,Matched Total Tools $139 (ST not listed)
2026-09-03,EC-PJH200,EHOMA 2000mm x 125mm Premium Parallel Jaw Clamp EC-PJH200,229,Yes,,,1,229,229,229,229,Matched Total Tools $229 (ST not listed)
2026-09-03,EC-REG20C,EHOMA 200 x 100mm Pivot Handle F Clamp EC-REG20C,105,Yes,,,1,105,105,105,105,Matched Total Tools $105 (ST not listed)
2026-09-03,EC-REG30C,EHOMA 300 x 140mm Pivot Handle F Clamp EC-REG30C,149,Yes,,,1,149,149,149,149,Matched Total Tools $149 (ST not listed)
2026-09-03,EC-SG40CS,EHOMA 400 x 120mm General Purpose F Clamp EC-SG40CS,109,Yes,,,1,109,109,109,109,Matched Total Tools $109 (ST not listed)
2026-09-03,EC-SG50CS,EHOMA 500mm x 120mm 750kg General Purpose F Clamp EC-SG50CS,129,Yes,,,1,129,129,129,129,Matched Total Tools $129 (ST not listed)
2026-09-03,EC-SG60CS,EHOMA 600 x 120mm General Purpose F Clamp EC-SG60CS,145,Yes,,,1,145,145,145,145,Matched Total Tools $145 (ST not listed)
2026-09-03,EC-SS40C,EHOMA 400mm x 175mm 2200kg Extra Heavy-Duty F Clamp EC-SS40C,365,Yes,,,1,365,365,365,365,Matched Total Tools $365 (ST not listed)
2026-09-03,EC-SS50C,EHOMA 500mm x 175mm Extra Heavy Duty Clamp EC-SS50C,395,Yes,,,1,395,395,395,395,Matched Total Tools $395 (ST not listed)
2026-09-03,EC-SS60C,EHOMA 600mm x 175mm 2200kgExtra Heavy-Duty F Clamp EC-SS60C,415,Yes,,,1,415,415,415,415,Matched Total Tools $415 (ST not listed)
2026-09-03,GROZ-CH-FILE,Chisels & Files,,,100,Yes,1,100,100,100,100,Matched Sydney Tools $100 (TT not listed)
2026-09-03,GROZ-CLAMP,Clamps,,,150,Yes,1,150,150,150,150,Matched Sydney Tools $150 (TT not listed)
2026-09-03,GROZ-COLD-CHIS,Cold Chisels,,,75,No,1,75,75,75,75,Matched Sydney Tools $75 (TT not listed)
2026-09-03,GROZ-COOL-MIX,Coolant Mixers,,,200,Yes,1,200,200,200,200,Matched Sydney Tools $200 (TT not listed)
2026-09-03,GROZ-DIE-HOLD,Die Holders,,,120,Yes,1,120,120,120,120,Matched Sydney Tools $120 (TT not listed)
2026-09-03,GROZ-DRILL-CHUCK,Drill Chucks - Chuck Keys - More Taper Arbors,,,90,Yes,1,90,90,90,90,Matched Sydney Tools $90 (TT not listed)
2026-09-03,GROZ-ENG-SQR,Engineers Square,,,110,No,1,110,110,110,110,Matched Sydney Tools $110 (TT not listed)
2026-09-03,GROZ-HAND-STAMP,Hand Stamps,,,130,Yes,1,130,130,130,130,Matched Sydney Tools $130 (TT not listed)
2026-09-03,GROZ-MECH-HAND,Mechanical Hand Tools & Accessories,,,250,Yes,1,250,250,250,250,Matched Sydney Tools $250 (TT not listed)
2026-09-03,GROZ-PREC-MGMT,Precision Measuring Tools,,,185,Yes,1,185,185,185,185,Matched Sydney Tools $185 (TT not listed)
2026-09-03,GROZ-SASH-CLAMP,Sash Clamp,,,80,No,1,80,80,80,80,Matched Sydney Tools $80 (TT not listed)
2026-09-03,GROZ-SCREW-GAUGE,Screw Cutting Gauge,,,45,Yes,1,45,45,45,45,Matched Sydney Tools $45 (TT not listed)
2026-09-03,GROZ-SCRIBER,Scribers,,,55,Yes,1,55,55,55,55,Matched Sydney Tools $55 (TT not listed)
2026-09-03,GROZ-TAP-WRENCH,Tap Wrenches,,,95,Yes,1,95,95,95,95,Matched Sydney Tools $95 (TT not listed)
2026-09-03,GROZ-TAPE-SQUARE,"Tape Measures, Squares & Levels",,,65,Yes,1,65,65,65,65,Matched Sydney Tools $65 (TT not listed)
2026-09-03,GROZ-TOOL-KIT,Tool Combination Kits,,,220,No,1,220,220,220,220,Matched Sydney Tools $220 (TT not listed)
2026-09-03,GROZ-TWEEZER,Tweezers,,,25,Yes,1,25,25,25,25,Matched Sydney Tools $25 (TT not listed)
2026-09-03,GROZ-VEE-BLOCK,Vee Blocks,,,135,Yes,1,135,135,135,135,Matched Sydney Tools $135 (TT not listed)
2026-09-03,GROZ-VERN-CAL,Vernier Calipers,,,160,No,1,160,160,160,160,Matched Sydney Tools $160 (TT not listed)
2026-09-03,GROZ-WED-PUNCH,Wedges & Punches,,,40,Yes,1,40,40,40,40,Matched Sydney Tools $40 (TT not listed)
2026-09-03,GROZ-WHEEL-DRESS,Wheel Dressers,,,85,Yes,1,85,85,85,85,Matched Sydney Tools $85 (TT not listed)
2026-09-03,GROZ-WRENCH,Wrenches,,,170,Yes,1,170,170,170,170,Matched Sydney Tools $170 (TT not listed)
2026-09-03,GZ-01007,GROZ 300mm SS/A/12 Precision Engineers Square,255,Yes,,,1,255,255,255,255,Matched Total Tools $255 (ST not listed)
2026-09-03,GZ-26108,GROZ 12mm LP/12 Letter Punch Set,365,Yes,,,1,365,365,365,365,Matched Total Tools $365 (ST not listed)
2026-09-03,GZ-33003,GROZ Punch & Cold Chisel Set - 24 Piece,255,Yes,,,1,255,255,255,255,Matched Total Tools $255 (ST not listed)
2026-09-03,GZ-35120,GROZ 75mm Drill Press Vice,135,Yes,,,1,135,135,135,135,Matched Total Tools $135 (ST not listed)
2026-09-03,GZ-35121,GROZ 100mm Drill Press Vice,155,Yes,,,1,155,155,155,155,Matched Total Tools $155 (ST not listed)
2026-09-03,GZ-35122,GROZ 125mm Drill Press Vice,239,Yes,,,1,239,239,239,239,Matched Total Tools $239 (ST not listed)
2026-09-03,GZ-35125,GROZ 100mm Drill Press Vice,215,Yes,,,1,215,215,215,215,Matched Total Tools $215 (ST not listed)
2026-09-03,GZ-39100,GROZ 750mm Capacity T-Bar Sash Clamp - Steel Bar,115,Yes,,,1,115,115,115,115,Matched Total Tools $115 (ST not listed)
2026-09-03,GZ-39101,GROZ 1050mm Capacity T-Bar Sash Clamp - Steel Bar,135,Yes,,,1,135,135,135,135,Matched Total Tools $135 (ST not listed)
2026-09-03,GZ-39102,GROZ 1350mm Capacity T-Bar Sash Clamp - Steel Bar,155,Yes,,,1,155,155,155,155,Matched Total Tools $155 (ST not listed)
2026-09-03,GZ-39103,GROZ 1650mm Capacity T-Bar Sash Clamp - Steel Bar,190,Yes,,,1,190,190,190,190,Matched Total Tools $190 (ST not listed)
2026-09-03,GZ-39110,GROZ 450mm Capacity Sash Clamp - Steel Bar,56.95,Yes,,,1,56.95,56.95,56.95,56.95,Matched Total Tools $56.95 (ST not listed)
2026-09-03,GZ-39111,GROZ 600mm Capacity Sash Clamp - Steel Bar,59.95,Yes,,,1,59.95,59.95,59.95,59.95,Matched Total Tools $59.95 (ST not listed)
2026-09-03,GZ-39112,GROZ 750mm Capacity Sash Clamp - Steel Bar,72.95,Yes,,,1,72.95,72.95,72.95,72.95,Matched Total Tools $72.95 (ST not listed)
2026-09-03,GZ-39113,GROZ 900mm Capacity Sash Clamp - Steel Bar,82.95,Yes,,,1,82.95,82.95,82.95,82.95,Matched Total Tools $82.95 (ST not listed)
2026-09-03,GZ-39114,GROZ 1050mm Capacity Sash Clamp - Steel Bar,88.95,Yes,,,1,88.95,88.95,88.95,88.95,Matched Total Tools $88.95 (ST not listed)
2026-09-03,GZ-39115,GROZ 1200mm Capacity Sash Clamp - Steel Bar,97.95,Yes,,,1,97.95,97.95,97.95,97.95,Matched Total Tools $97.95 (ST not listed)
2026-09-03,GZ-39120,GROZ Clamp Cramp Head,82.95,Yes,,,1,82.95,82.95,82.95,82.95,Matched Total Tools $82.95 (ST not listed)
2026-09-03,HMDT08,"Holemaker HMDT08 6.8mm x 110mm 3/4"" Universal Shank Combination Drill Tap",,,96,Yes,1,96,96,96,96,Matched Sydney Tools $96 (TT not listed)
2026-09-03,HMDT10,"Holemaker HMDT10 8.5mm x 113mm 3/4"" Universal Shank Combination Drill Tap",,,115,Yes,1,115,115,115,115,Matched Sydney Tools $115 (TT not listed)
2026-09-03,HMDT12,"Holemaker HMDT12 10.2mm x 117mm 3/4"" Universal Shank Combination Drill Tap",,,130,Yes,1,130,130,130,130,Matched Sydney Tools $130 (TT not listed)
2026-09-03,HMDT14,"Holemaker HMDT14 12mm x 117mm 3/4"" Universal Shank Combination Drill Tap",,,125,Yes,1,125,125,125,125,Matched Sydney Tools $125 (TT not listed)
2026-09-03,HMDT16,"Holemaker HMDT16 14mm x 117mm 3/4"" Universal Shank Combination Drill Tap",,,125,Yes,1,125,125,125,125,Matched Sydney Tools $125 (TT not listed)
2026-09-03,HMDT18,"Holemaker HMDT18 16.5mm x 130mm 3/4"" Universal Shank Combination Drill Tap",,,125,Yes,1,125,125,125,125,Matched Sydney Tools $125 (TT not listed)
2026-09-03,HMDT20,"Holemaker HMDT20 17.5mm x 135mm 3/4"" Universal Shank Combination Drill Tap",,,130,Yes,1,130,130,130,130,Matched Sydney Tools $130 (TT not listed)
2026-09-03,HMDT22,"Holemaker HMDT22 19.5mm x 135mm 3/4"" Universal Shank Combination Drill Tap",,,145,Yes,1,145,145,145,145,Matched Sydney Tools $145 (TT not listed)
2026-09-03,HMDT24,"Holemaker HMDT24 21.5mm x 148mm 3/4"" Universal Shank Combination Drill Tap",,,170,Yes,1,170,170,170,170,Matched Sydney Tools $170 (TT not listed)
2026-09-03,HMDT27,"Holemaker HMDT27 24mm x 155mm 3/4"" Universal Shank Combination Drill Tap",,,210,Yes,1,210,210,210,210,Matched Sydney Tools $210 (TT not listed)
2026-09-03,HMDT30,"Holemaker HMDT30 26.5mm x 169mm 3/4"" Universal Shank Combination Drill Tap",,,240,Yes,1,240,240,240,240,Matched Sydney Tools $240 (TT not listed)
2026-09-03,HMPRO35K1,HOLEMAKER Pro 35 Magnetic Base Drill with Bonus Cutter Set,1305,Yes,,,1,1305,1305,1305,1305,Matched Total Tools $1305 (ST not listed)
2026-09-03,HMPRO42K1,HOLEMAKER PRO42 42 X 52mm Magnetic Base Drill,2055,Yes,,,1,2055,2055,2055,2055,Matched Total Tools $2055 (ST not listed)
2026-09-03,HP-1234,Hydraulic Punches,,,299.95,Yes,1,299.95,299.95,299.95,299.95,Matched Sydney Tools $299.95 (TT not listed)
2026-09-03,HPS-5678,Hydraulic Punch Set,,,489.99,No,1,489.99,489.99,489.99,490,Matched Sydney Tools $489.99 (TT not listed)
2026-09-03,Holemaker HM-PRO200A,Holemaker HM-PRO200A 200mm Dia  Cap  5mt  Air 200 (Pneumatic) Magnetic Base Drill - MADE IN EUROPE,,,,No,0,,,,,No competitor prices — set manually
2026-09-03,Holemaker HM-PRO200H,"Holemaker HM-PRO200H 200mm Dia Cap 5mt  Hyd 200, (Hydraulic) Magnetic Base Drill - MADE IN EUROPE",,,,No,0,,,,,No competitor prices — set manually
2026-09-03,Holemaker HMP35AD-ATEX,"Holemaker HMP35AD-ATEX 35mm Dia X 25mm Cap Air 35, Fully Atex 11 Certified (Pneumatic) Magnetic Base Angle Drill - MADE IN EUROPE",,,13715,Yes,1,13715,13715,13715,13715,Matched Sydney Tools $13715 (TT not listed)
2026-09-03,Holemaker HMP45-ATEX,"Holemaker HMP45-ATEX 45mm Dia X 52mm Cap  2mt Air 45, Fully Atex 11 Certified (Pneumatic) Magnetic Base Drill - MADE IN EUROPE",,,15965,Yes,1,15965,15965,15965,15965,Matched Sydney Tools $15965 (TT not listed)
2026-09-03,Holemaker HMPRO110,Holemaker HMPRO110 240v 110mm Dia x 110mm Cap Pro 110 Magnetic Base Drill - MADE IN EUROPE,,,5699,Yes,1,5699,5699,5699,5699,Matched Sydney Tools $5699 (TT not listed)
2026-09-03,Holemaker HMPRO35-18VK1,Holemaker HMPRO35-18VK1 18V 4.0Ah Li-ion Cordless Brushless 35mm x 52mm Magnetic Base Drill Combo Kit - MADE IN EUROPE,,,2799,Yes,1,2799,2799,2799,2799,Matched Sydney Tools $2799 (TT not listed)
2026-09-03,Holemaker HMPRO35-MS,Holemaker HMPRO35-MS 1000W 35mm Magnetic Base Drill with Swivel Magnetic Base for Pipe Drilling - MADE IN EUROPE,,,3299,Yes,1,3299,3299,3299,3299,Matched Sydney Tools $3299 (TT not listed)
2026-09-03,Holemaker HMPRO35-PM,Holemaker HMPRO35-PM 1000W 35mm Magnetic Base Drill with Permanent Magnet System - MADE IN EUROPE,,,2859,Yes,1,2859,2859,2859,2859,Matched Sydney Tools $2859 (TT not listed)
2026-09-03,Holemaker HMPRO35-T3,Holemaker HMPRO35-T3 1000W 35mm Magnetic Base Drill with Special 3mm Minimum Wall Thickness Electromagnet - MADE IN EUROPE,,,2239,Yes,1,2239,2239,2239,2239,Matched Sydney Tools $2239 (TT not listed)
2026-09-03,Holemaker HMPRO35AUTO,Holemaker HMPRO35AUTO 240v 35mm Dia x 52mm Cap (Auto Feed) Magnetic Base Drill - MADE IN EUROPE,,,3980,Yes,1,3980,3980,3980,3980,Matched Sydney Tools $3980 (TT not listed)
2026-09-03,Holemaker HMPRO35K1,Holemaker HMPRO35K1 920W 35mm Single Phase Magnetic Base Drill - MADE IN EUROPE,,,1249,Yes,1,1249,1249,1249,1249,Matched Sydney Tools $1249 (TT not listed)
2026-09-03,Holemaker HMPRO36AD,Holemaker HMPRO36AD 240v 36mm Dia x 30mm Cap (Ad) Magnetic Base Drill - MADE IN EUROPE,,,2699,Yes,1,2699,2699,2699,2699,Matched Sydney Tools $2699 (TT not listed)
2026-09-03,Holemaker HMPRO42K1,Holemaker HMPRO42K1 1020W Single Phase Magnetic Base Drill with 5pce Cutter Set - MADE IN EUROPE,,,1999,Yes,1,1999,1999,1999,1999,Matched Sydney Tools $1999 (TT not listed)
2026-09-03,Holemaker HMPRO52-MT2,Holemaker HMPRO52-MT2 1200W 52mm Magnetic Base Drill - MADE IN EUROPE,,,2999,Yes,1,2999,2999,2999,2999,Matched Sydney Tools $2999 (TT not listed)
2026-09-03,Holemaker HMPRO65,Holemaker HMPRO65 1600W 65mm Magnetic Base Drill - MADE IN EUROPE,,,3099,Yes,1,3099,3099,3099,3099,Matched Sydney Tools $3099 (TT not listed)
2026-09-03,Holemaker HMSPECIAL110,Holemaker HMSPECIAL110 2150W 110mm Dia x 110mm Depth Magnetic Base Drill - MADE IN EUROPE,,,6239,Yes,1,6239,6239,6239,6239,Matched Sydney Tools $6239 (TT not listed)
2026-09-03,Holemaker HMSPECIAL140,Holemaker HMSPECIAL140 2150W 140mm Dia x 110mm Depth Magnetic Base Drill - MADE IN EUROPE,,,7279,Yes,1,7279,7279,7279,7279,Matched Sydney Tools $7279 (TT not listed)
2026-09-03,Holemaker HMSPECIAL60,Holemaker HMSPECIAL60 1500W 60mm Dia x 75mm Depth Magnetic Base Drill - MADE IN EUROPE,,,4679,Yes,1,4679,4679,4679,4679,Matched Sydney Tools $4679 (TT not listed)
2026-09-03,Holemaker HMSPECIAL80,Holemaker HMSPECIAL80 1500W 80mm Dia x 110mm Depth Magnetic Base Drill - MADE IN EUROPE,,,5199,Yes,1,5199,5199,5199,5199,Matched Sydney Tools $5199 (TT not listed)
2026-09-03,ITM K1720HFD 750W Pedestal Drill Press,ITM K1720HFD 750W Pedestal Drill Press,,,1610,Yes,1,1610,1610,1610,1610,Matched Sydney Tools $1610 (TT not listed)
2026-09-03,ITM K2532-1 1200W Pedestal Drill Press,ITM K2532-1 1200W Pedestal Drill Press,,,2560,Yes,1,2560,2560,2560,2560,Matched Sydney Tools $2560 (TT not listed)
2026-09-03,ITM TD0813 250W Pedestal Drill Press,ITM TD0813 250W Pedestal Drill Press,,,259,Yes,1,259,259,259,259,Matched Sydney Tools $259 (TT not listed)
2026-09-03,ITM TD1013 375W Pedestal Drill Press,ITM TD1013 375W Pedestal Drill Press,,,379,Yes,1,379,379,379,379,Matched Sydney Tools $379 (TT not listed)
2026-09-03,ITM TD1316 375W Pedestal Drill Press,ITM TD1316 375W Pedestal Drill Press,,,559,Yes,1,559,559,559,559,Matched Sydney Tools $559 (TT not listed)
2026-09-03,ITM TD1316F 550W Pedestal Drill Press,ITM TD1316F 550W Pedestal Drill Press,,,609,Yes,1,609,609,609,609,Matched Sydney Tools $609 (TT not listed)
2026-09-03,ITM TD1416 450W Pedestal Drill Press,ITM TD1416 450W Pedestal Drill Press,,,689,Yes,1,689,689,689,689,Matched Sydney Tools $689 (TT not listed)
2026-09-03,ITM TD1416F 550W Pedestal Drill Press,ITM TD1416F 550W Pedestal Drill Press,,,749,Yes,1,749,749,749,749,Matched Sydney Tools $749 (TT not listed)
2026-09-03,ITM TD1420F 750W Pedestal Drill Press,ITM TD1420F 750W Pedestal Drill Press,,,769,Yes,1,769,769,769,769,Matched Sydney Tools $769 (TT not listed)
2026-09-03,ITM TD1825F 1500W Pedestal Drill Press,ITM TD1825F 1500W Pedestal Drill Press,,,1229,Yes,1,1229,1229,1229,1229,Matched Sydney Tools $1229 (TT not listed)
2026-09-03,ITM TD2032F 1500W Pedestal Drill Press,ITM TD2032F 1500W Pedestal Drill Press,,,1489,Yes,1,1489,1489,1489,1489,Matched Sydney Tools $1489 (TT not listed)
2026-09-03,ITM TGD400-1 1120W Geared Head Drill - Single Phase,ITM TGD400-1 1120W Geared Head Drill - Single Phase,,,4399,Yes,1,4399,4399,4399,4399,Matched Sydney Tools $4399 (TT not listed)
2026-09-03,ITM TGD400-3 1120W Geared Head Drill - 3 Phase,ITM TGD400-3 1120W Geared Head Drill - 3 Phase,,,4399,Yes,1,4399,4399,4399,4399,Matched Sydney Tools $4399 (TT not listed)
2026-09-03,ITM TGMD400-1 1120W Geared Head Mill Drill with Coolant - Single Phase,ITM TGMD400-1 1120W Geared Head Mill Drill with Coolant - Single Phase,,,4629,Yes,1,4629,4629,4629,4629,Matched Sydney Tools $4629 (TT not listed)
2026-09-03,ITM TGMD400-3 1120W Geared Head Mill Drill with Coolant - 3 Phase,ITM TGMD400-3 1120W Geared Head Mill Drill with Coolant - 3 Phase,,,4629,Yes,1,4629,4629,4629,4629,Matched Sydney Tools $4629 (TT not listed)
2026-09-03,ITM TM098-100,ITM TM098-100 100mm Cast Iron Shop Bench Vice,,,182,Yes,1,182,182,182,182,Matched Sydney Tools $182 (TT not listed)
2026-09-03,ITM TM098-125,ITM TM098-125 125mm Cast Iron Shop Bench Vice,,,205,Yes,1,205,205,205,205,Matched Sydney Tools $205 (TT not listed)
2026-09-03,ITM TM098-150,ITM TM098-150 150mm Cast Iron Shop Bench Vice,,,275,Yes,1,275,275,275,275,Matched Sydney Tools $275 (TT not listed)
2026-09-03,ITM TM101-125,ITM TM101-125 125mm Multi Purpose Bench Vice,,,207,Yes,1,207,207,207,207,Matched Sydney Tools $207 (TT not listed)
2026-09-03,ITM TM101-126,ITM TM101-126 Replacement Jaws Suits TM101-125,,,34,Yes,1,34,34,34,34,Matched Sydney Tools $34 (TT not listed)
2026-09-03,ITM TM102-100,ITM TM102-100 100mm Straight Jaw Fabricated Steel Bench Vices,,,285,Yes,1,285,285,285,285,Matched Sydney Tools $285 (TT not listed)
2026-09-03,ITM TM102-125,ITM TM102-125 125mm Straight Jaw Fabricated Steel Bench Vices,,,485,Yes,1,485,485,485,485,Matched Sydney Tools $485 (TT not listed)
2026-09-03,ITM TM102-150,ITM TM102-150 150mm Straight Jaw Fabricated Steel Bench Vices,,,585,Yes,1,585,585,585,585,Matched Sydney Tools $585 (TT not listed)
2026-09-03,ITM TM102-200,ITM TM102-200 200mm Straight Jaw Fabricated Steel Bench Vices,,,1060,Yes,1,1060,1060,1060,1060,Matched Sydney Tools $1060 (TT not listed)
